"取引日","出金金額（円）","入金金額（円）","海外出金金額","通貨","変換レート（円）","利用国","取引内容","取引先","取引方法","支払い区分","利用者","取引番号"
"2026/06/26","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-002"
"2026/06/28","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-003"
"2026/06/02","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-004"
"2026/06/20","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-013"
"2026/06/22","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-014"
"2026/06/24","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-015"
"2026/06/26","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-016"
"2026/06/28","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-017"
"2026/06/02","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-018"
"2026/06/04","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-019"
"2026/06/06","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-020"
"2026/06/08","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-021"
"2026/06/10","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-022"
"2026/06/12","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-023"
"2026/06/14","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_07","PP-DUMMY-40F07-024"
"2026/06/27","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-001"
"2026/06/01","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-002"
"2026/06/03","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-003"
"2026/06/21","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-012"
"2026/06/23","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-013"
"2026/06/25","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-014"
"2026/06/27","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-015"
"2026/06/01","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-016"
"2026/06/03","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-017"
"2026/06/05","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-018"
"2026/06/07","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-019"
"2026/06/09","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-020"
"2026/06/11","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-021"
"2026/06/13","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-022"
"2026/06/15","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-023"
"2026/06/05","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_08","PP-DUMMY-40F08-032"
"2026/06/02","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-001"
"2026/06/04","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-002"
"2026/06/22","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-011"
"2026/06/24","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-012"
"2026/06/26","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-013"
"2026/06/28","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-014"
"2026/06/02","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-015"
"2026/06/04","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-016"
"2026/06/06","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-017"
"2026/06/08","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-018"
"2026/06/10","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-019"
"2026/06/12","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-020"
"2026/06/14","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-021"
"2026/06/16","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_09","PP-DUMMY-40F09-022"
"2026/06/05","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-001"
"2026/06/23","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-010"
"2026/06/25","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-011"
"2026/06/27","7800","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-012"
"2026/06/01","6200","","","","","日本","支払い","スギ薬局","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-013"
"2026/06/03","2600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-014"
"2026/06/05","4800","","","","","日本","支払い","アットコスメ","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-015"
"2026/06/07","9200","","","","","日本","支払い","しまむら","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-016"
"2026/06/09","8200","","","","","日本","支払い","学習参考書オンライン","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-017"
"2026/06/11","2800","","","","","日本","支払い","ペット用品サンプル","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-018"
"2026/06/13","1280","","","","","日本","支払い","カフェドクリエ","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-019"
"2026/06/15","7600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-020"
"2026/06/17","9800","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-021"
"2026/06/07","3600","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-030"
"2026/06/09","5200","","","","","日本","支払い","ロイヤルホスト","PayPay残高","通常","dummy_40s_female_10","PP-DUMMY-40F10-031"
